fert_1,fert_2,fert_3,fert_4,fert_5,fert_lqd_1,fert_lqd_2,fert_lqd_3,fert_lqd_4,fert_lqd_5,herbicide_1,herbicide_2,herbicide_3,herbicide_4,herbicide_5,pesticide_1,pesticide_2,pesticide_3,pesticide_4,pesticide_5,fungicide_1,fungicide_2,fungicide_3,fungicide_4,fungicide_5,labor_hh_3_1,labor_hh_3_2,labor_hh_3_3,labor_hh_3_4,labor_hh_3_5,labor_hh_5_1,labor_hh_5_2,labor_hh_5_3,labor_hh_5_4,labor_hh_5_5,cocoa_intercrop_1,cocoa_intercrop_2,cocoa_intercrop_3,cocoa_intercrop_4,cocoa_intercrop_5,disease_loss_1,disease_loss_2,disease_loss_3,disease_loss_4,disease_loss_5,pest_loss_1,pest_loss_2,pest_loss_3,pest_loss_4,pest_loss_5,replant_1,replant_2,replant_3,replant_4,replant_5,shadetree_yn_1,shadetree_yn_2,shadetree_yn_3,shadetree_yn_4,shadetree_yn_5,doc_land_1,doc_land_2,doc_land_3,doc_land_4,doc_land_5,noncocoa_1,noncocoa_2,noncocoa_3,noncocoa_4,noncocoa_5,cocoa_yn_1,cocoa_yn_2,cocoa_yn_3,cocoa_yn_4,cocoa_yn_5
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
1,,,,,0,,,,,2,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,0,,,,0,0,,,,1,1,,,,0,1,,,,0,0,,,,1,1,,,,1,1,,,,1,0,,,,1,1,,,,1,1,,,,0,0,,,,1,0,,,,1,1,,,,1,0,,,,1,1,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,1,0,1,,0,0,0,0,,1,0,0,0,
0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,
1,0,0,,,0,1,0,,,0,0,0,,,1,1,0,,,0,0,0,,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,0,,,1,1,1,,,1,0,0,,,1,0,0,,,0,0,0,0,,1,1,1,0,,1,1,1,0,
1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
0,1,,,,1,1,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,0,0,,,,0,0,,,,1,1,,,,1,0,,,,1,0,,,,1,0,,,,0,0,0,,,0,0,0,,,1,1,0,,
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,0,0,0,,0,0,0,0,,1,0,0,0,
0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,0,0,,,1,0,0,,,0,0,0,,,1,0,0,,,0,0,0,,,1,1,1,,,0,0,0,,,0,0,0,,,0,0,1,,,1,1,0,,,0,0,0,,,0,0,1,,,0,0,0,,,1,0,0,,,1,1,1,,
1,1,0,,,0,0,0,,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,0,0,0,,,1,0,1,,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,1,,,,,3,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,1,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,0,0,,,,0,0,,,,0,0,,,,1,1,,,,1,0,,,,0,0,,,,1,1,,,,1,0,,,,1,1,,,
0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,0,,,,0,0,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,0,0,,,,1,0,,,
1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,0,,,,1,0,,,,1,0,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,
0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,0,,,,1,0,,,,1,0,,,
0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,1,,,,0,1,,,,1,0,,,,0,0,,,,1,1,,,,1,0,,,,0,0,,,,1,0,,,,1,1,,,,1,1,,,
1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,0,0,,,1,0,0,,,1,0,0,,
0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,
1,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,0,1,,,,1,1,,,,0,1,,,,1,1,,,,1,1,,,,0,0,,,,1,0,,,,0,0,1,,,0,0,0,,,1,1,0,,
1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,1,,,,0,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,0,,,,0,0,,,,2,0,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,,1,0,,,,0,0,,,,1,1,,,,0,0,,,,1,1,,,,1,1,1,,,1,1,0,,,1,1,0,,
0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,0,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,1,1,,,,0,0,,,,0,0,,,,1,0,,,,0,0,0,0,,1,1,0,0,,1,1,0,0,
0,0,,,,0,0,,,,0,0,,,,1,0,,,,0,0,,,,0,0,,,,0,0,,,,0,1,,,,1,1,,,,1,1,,,,0,0,,,,0,1,,,,0,0,0,,,1,1,0,,,1,1,0,,
1,1,,,,0,0,,,,2,2,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,1,1,1,1,,1,0,0,0,,1,1,0,0,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,
0,,,,,0,,,,,3,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,0,,,,1,0,,,,1,0,,,,1,0,,,,0,0,,,,1,0,,,,0,0,,,,1,1,,,,0,1,,,,1,1,,,,1,0,,,,1,1,,,,0,0,0,0,,1,1,0,0,,1,1,0,0,
0,,,,,0,,,,,2,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,0,0,,,1,1,0,,,1,0,0,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,1,,,,1,0,,,,1,0,,,
0,,,,,0,,,,,2,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,
0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,1,,,,1,0,,,,1,1,,,,1,1,,,,1,0,,,,0,1,,,,0,1,,,,0,0,,,,1,0,,,,1,1,,,,0,0,,,,1,1,,,,0,1,1,,,1,0,0,,,1,1,0,,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,,,,0,1,,,,1,0,,,
0,0,0,0,,0,0,0,0,,1,2,2,2,,1,1,1,1,,0,0,0,0,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,0,0,0,,1,1,1,1,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,0,0,,,1,1,0,,,1,0,0,,
1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,0,,,,0,1,,,,1,0,,,
1,1,,,,0,0,,,,0,0,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,,0,0,,,,1,0,,,,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,
1,1,,,,1,1,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,1,1,,,,1,1,,,,1,0,,,,1,1,,,,0,0,0,,,1,1,0,,,1,1,0,,
1,,,,,0,,,,,2,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,0,0,,,1,0,0,,,1,0,0,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,
0,,,,,0,,,,,2,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,0,0,,,1,0,1,,,1,0,0,,
0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,0,0,0,,1,1,1,0,,1,0,0,0,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
1,0,,,,1,0,,,,0,0,,,,0,0,,,,0,0,,,,1,1,,,,0,0,,,,0,0,,,,1,0,,,,0,0,,,,0,0,,,,1,1,,,,0,0,0,,,1,1,1,,,1,1,0,,
0,0,,,,0,0,,,,0,1,,,,0,0,,,,1,1,,,,1,0,,,,1,0,,,,0,1,,,,1,1,,,,1,1,,,,0,0,,,,0,0,,,,0,0,0,,,1,0,0,,,1,1,0,,
0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,
1,1,0,,,0,0,0,,,0,0,1,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,1,0,,,1,1,1,,,0,0,0,,,1,1,1,,,1,0,0,0,,1,1,1,0,,1,1,1,0,
0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,0,,,0,0,0,,,1,0,0,,
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
0,0,0,0,,0,0,0,0,,0,0,0,0,,0,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,1,1,0,0,,0,1,0,0,,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,0,0,,,,1,0,,,
0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,0,,,,0,1,,,,1,0,,,
0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,1,,,,1,1,,,,1,0,,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,
0,0,0,,,0,0,0,,,1,1,1,,,1,1,1,,,0,1,0,,,1,1,1,,,1,1,1,,,1,0,0,,,1,1,1,,,0,1,1,,,1,1,0,,,1,0,1,,,1,0,0,0,,1,0,1,1,,1,1,1,0,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,,,,,,1,,,,
1,0,,,,0,0,,,,1,0,,,,1,0,,,,0,0,,,,1,1,,,,1,1,,,,0,1,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,
0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,0,,,,0,0,,,,1,0,,,
1,,0,,,0,,0,,,1,,0,,,1,,0,,,0,,0,,,1,,0,,,1,,0,,,1,,0,,,0,,0,,,1,,0,,,1,,0,,,1,,0,,,0,0,0,,,1,1,0,,,1,0,1,,
,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,1,1,,,,1,1,,,,0,1,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,,0,,,,1,0,,,
0,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,0,0,,,1,0,0,,,1,0,0,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,0,,,,1,0,,,,1,0,,,
0,0,,,,0,0,,,,0,0,,,,0,0,,,,1,1,,,,1,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,0,1,,,,1,1,,,,0,0,,,,1,0,,,,1,1,,,
0,0,,,,0,0,,,,1,0,,,,0,0,,,,0,0,,,,1,1,,,,0,0,,,,0,1,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,,,,0,0,,,,0,1,,,,1,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,1,1,,,,1,1,,,
1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,1,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,0,,,,0,0,,,,0,1,,,,1,1,,,,0,0,,,,1,1,,,,1,0,,,,0,1,,,,1,0,,,,1,1,,,,1,1,,,,1,1,,,,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
0,,,,,0,,,,,1,,,,,0,,,,,,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,1,,,,1,0,,,,1,0,,,
0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,1,1,,,1,1,1,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,1,1,,,0,0,0,,,0,1,0,,,1,1,1,,
0,0,,,,0,0,,,,0,1,,,,0,0,,,,0,0,,,,1,0,,,,0,0,,,,1,1,,,,1,0,,,,1,0,,,,0,0,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
0,0,,,,0,0,,,,0,0,,,,0,1,,,,0,0,,,,0,0,,,,0,0,,,,0,1,,,,1,1,,,,1,0,,,,0,0,,,,1,1,,,,0,0,,,,1,1,,,,1,1,,,
1,0,0,,,0,0,0,,,0,0,0,,,1,0,1,,,1,0,1,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,,,1,1,0,,,0,0,0,,,1,1,1,,,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,0,,,,1,0,,,,1,0,,,
0,0,,,,0,0,,,,1,0,,,,1,0,,,,0,0,,,,1,1,,,,0,0,,,,1,0,,,,1,1,,,,1,1,,,,0,0,,,,1,1,,,,1,1,1,,,0,0,0,,,1,1,0,,
0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,0,,,,1,0,,,,1,0,,,
0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,
0,0,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,1,1,,,,0,0,,,,1,0,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,,1,0,,,,1,0,,,,1,1,,,
0,,,,,0,,,,,3,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,
1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,1,,,,,0,,,,,1,,,,,1,,,,
1,,,,,0,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,1,,,,
